43.201	85.197	0
49.398	44.201	0
41.299	62.697	1
27.902	52	1
35.602	51.898	0
96.106	54.701	1
58.602	39.5	0
6.5	24.1	0
17.9	66.098	0
10.5	90	1
78.303	7.1	1
52.701	35.602	0
88.803	49.398	1
3.5	75.197	0
79.295	66	1
11.5	17.201	1
72.795	25.701	0
53.701	79.902	1
83	54.402	0
59.504	16.598	0
85.394	43.5	1
54.201	80.098	1
52.996	12.9	0
30.4	95.303	0
12	46.201	0
41.602	5.7	0
99.295	97.295	0
75	61.902	1
21.199	29.301	0
65.5	23.6	0
30.4	97	0
38.902	56.303	0
69.598	96.205	0
95.5	42.299	0
10.9	5.7	1
57.902	73.197	0
34.098	34.799	0
49.902	27.002	1
67.098	50.902	1
3.5	19.1	0
90.402	52.996	1
65.402	60.299	0
11.901	27.902	0
28.799	31.602	0
3.6	69.598	0
22.402	97.5	1
27.201	81.098	0
3	9.3	1
61.598	62.902	0
27.902	2.4	1
54.299	0.6	0
31.299	9.8	0
11.5	17.9	0
32.402	50.902	1
7.3	20.801	0
90.803	77	0
55	76.803	1
12.5	78.894	1
41.201	16.598	0
60.602	62.902	1
73.295	94.303	1
18.5	42.598	1
20	18.299	1
91.598	46.902	1
25.701	1	0
79.098	85.598	1
32.602	77.606	0
30.4	10.9	0
89.402	18	1
46.902	87.303	0
16.4	92.098	1
97	35.602	0
2.4	5.6	1
33.098	51.402	1
23.199	37.5	0
27.299	70.598	0
65.402	19.6	1
47.602	48.201	0
62.902	23.6	1
3.5	72.197	1
81.303	1.5	0
67	70.5	1
61.697	24.201	1
8.5	23	0
26.6	0.8	1
96.697	41.299	0
72.295	56	1
53.398	63.402	0
4.2	14.8	1
94.705	66.098	1
31.602	69.705	0
84.197	45.799	1
31.602	85.295	1
66.697	60.602	1
57.902	47.098	1
21.199	56.803	0
76.705	33.898	0
67.402	79.197	1
76.803	40.799	1
42.598	52.701	1
50.402	53.504	0
71.205	70.5	0
28.9	66.394	0
46.799	89.098	1
24.6	92.598	1
4.4	90	1
39.398	59.799	1
84.197	3.5	1
32.799	46.902	1
12.9	29.4	0
3.6	31.602	0
61.697	55.402	1
59.701	35.299	1
0.9	6.7	1
85.795	61.902	1
53.201	65.598	0
82.205	0.5	1
72.295	3.9	0
79.795	59.799	0
87.803	73	0
61.5	53.799	0
35.902	23.801	1
70.803	96.902	1
14	6.7	1
20.6	26.199	0
34.598	50.598	1
57.701	61	0
95.902	49.201	1
38	71	0
38.602	35.902	1
88.598	92.197	0
87.697	48	0
2	47	0
66.902	21	0
13.9	60.902	1
72	88.598	1
61.5	4.6	1
90.205	60.902	1
7.1	26.301	1
89.705	47	1
64	5.2	1
41.402	7.1	0
63.701	22.301	0
85.902	50.803	0
92.402	80.902	1
77.205	94.902	0
15.099	17.801	1
77.205	53.799	1
84.598	14.901	1
31.701	90.598	0
39.898	73	0
96.598	86.295	1
39.898	22.1	0
99	94.902	1
6.3	53.299	0
99	68.303	1
16.201	49.799	1
36.098	47.701	1
58.496	17.5	0
90.205	46.299	0
73	62.303	1
52.799	34.902	1
7.3	25.5	1
94.902	49.299	1
38	15.001	1
35.799	39.898	1
61.299	13.7	0
9	92	1
7.5	26.801	0
5.3	82.402	0
25.299	6.6	1
73.697	39.201	1
12.3	17.801	1
29	91	0
1.4	96.303	1
21	88.402	0
29	13.799	1
30.301	14.901	1
86.5	94.902	1
51.598	90.598	0
98.598	40.201	1
75.303	5.2	1
89.705	76.098	1
36.398	50.803	0
49.5	70.402	1
93.598	56.902	0
42	81.902	1
38	89	1
51.799	46	0
25.299	26.301	0
85.902	65	1
66.598	42.799	1
10.599	70	1
58.496	44.902	1
21.299	45.5	0
64.5	6.7	1
25.098	8.4	0
45.5	2	0
10.1	58.299	0
46.398	7.901	0
90.303	45.299	0
80.598	31.902	0
55.598	31.902	1
3.2	45.299	1
59.398	98.902	0
49	53.299	0
64.098	58.701	1
52.898	62.5	0
77.402	47.701	0
1.8	39.201	0
64.606	45.598	0
97.394	44	1
40.402	73.697	0
59.201	26.199	0
14	82.902	1
93.598	17.6	0
96.598	98.902	0
54.799	38.102	0
58.098	55.598	0
93.098	76.402	1
93.5	38.602	1
35.799	32.102	0
3.2	85.902	1
53.799	20.201	1
88.598	68.697	1
3.7	80.697	1
71.598	5.8	1
31.098	34	1
64.098	46.701	0
98.902	98	0
88.098	5.9	0
91.5	51.598	1
79.402	73.697	0
38.701	88.205	0
19.201	68.303	1
82.705	76	1
49.701	59.898	1
39	26.498	0
71	54.799	1
77.106	58.701	1
49.5	1.4	0
16.301	96.598	0
23.801	60.5	0
59.898	40.299	1
27.299	61.197	0
6.8	96.106	1
44.902	15.801	0
2.3	23.199	1
46.398	38.701	0
88.803	65.697	0
17.6	51.799	0
74.598	61.098	0
43.701	93.598	0
80	86.5	0
80.197	12.701	1
98.197	14.599	1
88.803	40.299	0
71.402	28.701	1
7.1	74.803	1
68.197	57.799	0
71.205	94.402	0
44	10	0
23.4	18.799	0
37.098	95.098	1
53.898	32	0
0	32.602	0
26.6	93.598	0
24.1	94.705	1
65.106	19.201	1
81.303	43.902	0
4.2	28.098	1
26.498	15.099	0
46.701	44.102	0
42.799	6.8	0
4.9	43.902	1
1.7	65.902	1
58.996	42.299	0
67.197	88.705	1
98.697	25.9	0
14.201	39.598	1
1.6	17.9	1
34.299	35	0
52.602	61.299	1
44.102	74.5	0
90.697	64.902	0
93.902	46.598	1
8.6	6.3	1
22.1	6.1	0
69.098	30.598	0
61.795	96	0
10.5	29.6	0
57.902	96	0
72.197	79.402	1
65.402	8.299	0
31.5	89.803	0
1.5	55.803	0
18.098	82.705	0
98.098	12	0
43.598	67.697	0
29.699	34.201	1
39	71.205	0
91.394	16	0
10.1	78.5	1
26.801	74.803	1
6.4	60.299	0
11.4	49.799	1
89.5	61.598	0
74.598	61.598	0
66.197	36.098	0
20.1	66.197	0
25.201	73.697	1
44.602	72.394	0
6	92	1
21.1	54.701	0
52.299	5.5	1
7.3	44.201	0
1.9	4.8	0
17.1	49	0
68	70.402	1
90.205	68.402	0
13	27.1	0
14.301	89.705	1
12.2	56.697	1
90.106	59.398	0
46.398	91.5	1
5.7	81.803	1
41.201	35.402	1
20.4	78.402	1
64.303	83.606	1
72	92.098	0
27.598	92.402	1
80.902	27.701	0
45.201	87.803	0
76.5	87.303	1
99.902	71.598	0
93	71	1
63.205	19.6	0
62.197	59.102	1
45.102	72.394	1
27.701	69.598	0
15.299	57.598	0
43.098	42.098	1
53.201	19.5	0
83.205	99.295	1
19.5	4.4	1
66	81.697	0
69.5	25.9	1
62.598	44.803	1
84.697	14.901	0
75.197	94	1
12.2	5.2	0
16.799	19.201	1
5.2	36.197	0
40.098	76.303	1
36.197	30.301	1
11.3	32.102	0
25.701	41.701	1
38.602	9.701	1
0.3	11.599	1
49	13.501	1
94.803	97.098	0
80.697	49.098	0
74	51.701	1
95.5	38.5	1
10.2	36.299	1
4.5	77	0
69.598	19.201	0
28	86.697	0
90.803	70.598	1
25.5	74.098	1
68.697	69.705	1
26.498	39.701	1
27.1	60.602	1
75.402	68.5	1
3.5	61.402	0
57.799	13	0
63.701	13.501	1
93.803	87.902	1
18.701	25.701	1
77.205	35.402	1
61.5	81.598	0
55.5	42.898	1
2.7	18.6	0
47.5	7.2	0
15.299	26	0
88.902	37.299	0
68.197	40.201	1
83	29.199	1
50.098	26.199	1
99.197	93.598	0
72.197	36.098	1
34.5	96.205	0
50.303	0.8	1
68.402	43.701	0
70	44.803	1
59.799	44.902	0
98.598	75.705	0
81.803	66	0
76.902	2.4	0
27.201	43.799	1
1	23.9	1
93.402	65.106	1
41.803	62.5	1
75	36.598	1
91.295	60.201	1
48.201	35.602	1
28.098	90	0
81.402	44.701	0
75.5	39.098	0
67.795	30.1	1
29.4	69.803	0
49.598	36.799	1
39.299	29.801	1
83.402	95.803	1
93.098	80.197	0
96.697	73.197	0
97.697	49.201	1
71.803	62.303	0
85.598	14.301	1
74.697	34.701	0
51.598	56.197	1
7.5	12.8	1
28	64.705	1
9	76.902	0
87.098	34	0
94.303	5.5	1
33.799	79	1
37.799	63.803	1
13.799	73.402	1
76.402	73.295	1
40.902	32.902	1
70.402	25.201	0
98	28.201	1
96.106	94.5	0
30.799	67.5	0
38.902	56.402	1
28.602	10.1	1
77.606	95.598	1
17.5	50	0
58.799	87.303	1
76.303	16.598	0
43.098	26.699	1
39.201	14.901	1
70.098	61.795	1
63.902	22.6	0
46.299	14.4	1
45.102	74.902	1
63.598	19.699	1
22.1	73.795	0
84.795	56.098	1
97.394	11.8	0
25.098	17.5	1
70.205	73.902	1
75.5	68.803	0
54.102	15.2	0
73.197	14.1	1
92.098	97.295	1
2.2	95.303	1
52.799	7	1
16	50.197	0
43.799	11.7	1
71.598	3.1	0
19.201	14.901	0
99.5	52.602	0
40.201	94	0
25.799	9.6	0
17.4	70.402	0
98.902	40.5	1
51.799	25.299	1
64.303	15.6	0
54.004	78.197	0
2.6	95	1
26.301	12.3	0
29.301	11.4	0
77.705	25.701	0
37.098	31.299	0
19.201	8	1
69.803	21.799	0
35.299	48.898	0
9.099	33.701	1
96.303	29.498	0
92.795	62	0
81.098	60.799	0
57.098	84.697	0
91.598	44.299	1
23.299	40.799	1
98.598	43.598	0
5.5	58.098	1
98.295	53.299	1
51.5	66	1
22.1	59.201	1
88.598	67.5	1
91.598	81.098	1
58.496	74.598	0
31	37	0
47.799	55.697	0
8.2	69.902	1
36	19	0
44.701	87.803	0
97.394	38.701	1
35.299	59.602	1
24.299	70.803	1
4.8	26.6	0
17.801	60.799	1
47.098	38.201	1
58.398	2.4	0
59.398	5.7	0
64.205	27.598	0
50.803	26.1	1
17.701	33.299	0
79.098	33.598	1
32.303	94.598	0
90.106	84.197	1
91.598	7.901	0
22.402	74	0
2.1	28.299	0
2.1	9.701	0
85.902	76.803	0
47.799	90.5	0
6.7	20.902	1
92.697	33.197	1
86.098	55.098	0
98.5	34.799	1
35	94	1
22.201	40.598	0
20.299	68.402	0
87.598	26.699	0
57.098	32.799	0
60.602	66.5	1
95.598	23.701	0
94.303	28.701	0
84.795	62.098	0
38.402	28.098	1
88.902	28.5	1
45.102	32.102	0
17.1	39	1
75.303	60.701	0
40.098	33.5	0
13.799	73	0
80.295	1.9	1
65.902	1.5	1
62.197	71.902	0
76.5	52.201	1
70.803	66.394	0
34.701	67.5	1
69.402	60.201	1
21.9	2.6	0
36.799	32.303	1
87.303	81.303	0
60.398	63.303	0
49.701	88.902	1
32.102	99.295	1
8.4	45.598	0
42	15.4	0
7.6	17.9	0
3.2	23.299	0
61.902	34.402	0
1.8	3.9	1
31.299	26.1	0
7.2	67.197	0
24.5	32.602	0
58	32.5	0
9.4	86.598	0
57.205	14	0
89	84.5	1
20.4	40.5	0
72.598	16.201	0
5.3	45.697	1
55.902	38.299	1
29.498	99.902	0
78.5	31	1
45.299	36.701	0
63.803	44	0
44	99.402	0
42.5	35.701	0
23.9	74.5	1
22.701	93.803	0
22.1	23.701	1
42.201	59.398	0
46	65.5	1
10.5	32	0
81.697	17.801	0
13.9	56.303	0
28.701	5.4	1
32.303	45.102	0
9.701	84.5	0
6.3	84.402	1
49	57.098	1
75.5	91.197	0
32.701	61.795	1
19.699	9	1
16.799	3.5	1
88.705	78.402	1
92.197	92.402	1
71.598	16.799	0
64.803	28.602	1
69.5	43.902	0
73.197	97.394	0
62.402	15.701	1
72	88.705	0
25.6	44.5	1
13	58.201	0
59.898	44.402	1
88	29.4	1
74.803	32	0
35.102	15.701	0
77.303	84.303	1
29.1	59.898	0
62.303	46.299	1
14.599	64.902	1
7.2	18.799	0
76.098	81.598	1
80.295	19.301	1
70	26.699	0
65.303	72	1
82.402	89.402	0
20.6	70.803	1
1.9	61.697	0
43.299	64.705	1
67	35.299	1
12.701	55.098	0
57.701	7.7	1
72	40.799	1
65.598	1.9	1
3.6	29.699	1
51.701	66	0
24.201	66.394	0
50.197	9.3	1
7.901	83	1
63.303	51.201	1
81.697	82.705	0
68.5	61	0
6	7.3	0
92.197	3.8	1
95.705	93.197	1
45.201	39.398	1
44.5	51.701	1
76.402	82.5	1
19.201	52.299	1
85.598	48.102	0
23	39.5	0
66	88.5	1
79.402	47.299	1
88.803	2.9	1
13.7	39.201	1
37.098	61.197	0
36.598	53.398	1
63.303	86.697	0
90.803	46.799	0
62.598	38.102	0
98.598	11.599	0
13.099	89.902	1
68.598	85.098	1
83.205	76	1
22.701	2.6	0
49	30.301	1
81.303	43.098	0
5.3	0.4	1
71.902	90.5	0
94.197	67.197	1
86.697	94.098	0
45.102	92.098	0
13	77	0
84.303	40.098	0
57.205	77.205	1
84	93.402	1
15.4	19.1	1
92.197	64.205	1
33.701	51.303	1
39.799	99.598	1
21.799	39.701	1
54.201	56.697	0
12.9	79.697	0
41.102	60.902	0
59.398	42.398	1
30.4	36.598	0
89.098	79.697	1
80.098	54.201	1
29.4	33.5	1
3.5	70.902	0
91.697	65.697	0
74.197	89.705	1
97.894	55.598	0
58.496	7.3	1
16	71.803	0
77.303	32.402	1
67.697	29.301	1
46.799	72	1
48.898	44.5	0
6.7	81.197	0
34.701	36.598	1
62.197	28.799	1
57	30.5	1
57.902	49.098	1
69.705	20.4	1
47.402	18.9	1
77.402	82	0
89.902	22.201	1
33.398	25.098	0
19.301	39.898	0
11.3	70.705	1
66.098	28.799	1
46.799	0.9	1
34.098	57.701	0
47.799	58.098	1
35.902	86.902	0
56.197	93.803	1
62.5	98	1
76.705	60.102	1
57.098	76.803	0
53.299	52.996	1
50.303	77	1
94.5	74.902	1
57.5	54.201	0
97.795	95.705	1
36	19.6	0
19.699	97.5	1
23	34.402	1
11	25.098	0
0.9	25.201	0
18.4	20.801	1
47.799	55.697	1
94.303	82.803	1
58.398	5.1	1
31.602	7.6	0
79.197	35.701	1
34.402	80	0
24.299	28.5	0
50.098	18.701	0
96.303	47.098	0
79.295	52.996	0
1.7	87.197	0
61.197	57.902	1
4.1	70	1
70.803	59.201	0
63	68.803	0
12.701	81.197	1
61.598	33	0
24.201	52.496	0
31.5	71	0
55.098	14.599	0
65.106	15.4	1
56.303	67.902	0
89.205	32.402	0
24.9	67.098	1
95	84.197	0
47.299	93	0
63.303	66.697	0
83	6.3	0
11.7	24.4	1
25.5	55.402	1
67.795	96.5	0
63.5	67.402	1
35.799	86.098	1
17	99.697	1
48.299	99.5	1
31.299	2.1	1
1.8	80.697	1
97.394	23.9	0
66	84.795	0
73.402	22.402	0
81.697	40	1
90.803	82.705	0
76.205	65.303	0
29	76.205	1
41.102	84.795	1
9.2	99.295	1
40	92.295	0
0.3	63.303	1
44.701	27.1	1
48.799	31.5	0
99.098	1.2	0
17.801	39.398	0
15.9	64.5	1
48.102	95.902	0
13.9	18.6	1
0.4	66.295	0
7.4	40.701	1
3.2	46.398	0
49.902	27.002	0
70.5	3.6	0
3.3	83.303	0
91.795	70.902	0
89.303	30.598	0
26.4	48.102	1
9.099	43	1
84.402	96	0
35.902	46.299	1
69	29.199	1
3.4	97.795	0
87.598	19.1	0
39.098	96.106	0
7.4	59.602	0
85.902	80.902	1
20.5	2.3	0
71.697	48.598	0
75.598	27.002	0
2.6	73.295	1
85.197	90.803	1
2.7	15.4	0
18.6	10.8	1
42.697	89.205	0
77.402	81.902	0
88.402	42.201	0
43.201	22.5	1
52.996	33.5	1
53.398	69.705	0
33	62.803	1
23.4	88.598	0
77.106	76.402	1
14.1	86.402	1
13.401	40.5	0
8.8	33.598	1
12.3	53.299	0
82.902	13.7	0
98.902	10.8	1
4.1	35.201	1
51.799	65.598	0
16.5	65.303	0
40.5	48.799	0
18.9	96.106	0
23.1	92.5	0
72.098	87.402	1
17.9	1.3	0
50.598	42.201	0
33.898	65	0
36.701	45.299	0
24.799	19.5	0
16	20.1	0
75.803	97	1
90.598	41.803	0
50.402	40.598	0
83.705	14.901	1
82	93.697	1
25.799	39.701	0
7.4	39.598	1
1.8	6.1	0
88.098	93.803	0
81.902	53.299	0
70.705	0.3	0
11.5	34.701	1
1.8	29	0
37	65.902	1
86.697	62.5	0
39.5	78.598	1
98.598	92.197	0
79.5	11.201	0
61.402	35.299	0
85.394	15.6	1
2.2	47.299	0
18.199	62.803	0
12.4	18	1
94.098	87.697	1
92.098	78.402	0
56.5	88.803	1
45.697	8.6	1
86.098	36.598	1
42.398	49.201	1
91.902	99.697	1
87.803	75.705	0
64.803	57.098	1
86.295	55.902	0
25.6	98.598	0
43.799	8.6	1
57.098	82.098	0
97.098	37.5	1
41.5	33	0
56.197	0.7	1
71.803	1.6	1
18.199	54.902	0
58.201	79.5	0
58.898	4.6	1
44	67	0
87	51.201	1
20.6	15.2	1
40.902	56	0
35.201	5.9	1
30.199	19.201	1
0.9	75.197	0
10.401	10.7	1
97.295	84.697	0
44.299	50.705	1
32.5	35.799	0
70.803	80.5	1
15.099	11.1	1
72.795	30.701	0
8	75.098	1
73.598	57.098	1
35.5	1.2	1
59.504	82.098	1
23.9	45.5	0
20.4	53.102	0
13.9	1	1
21.299	11.599	1
5.3	46	1
58.898	21.799	0
54.799	26.6	0
37.402	71.697	0
63.402	74.402	1
19.402	17.4	1
47	81.697	1
78.303	11.3	1
92.098	66	1
68	87.697	1
84.795	39.898	0
53.504	57.303	0
21.699	10.401	1
55.197	53.201	1
14.5	20.902	1
13.501	61.299	1
4.5	10	0
87.598	81.697	1
52	6.4	0
16.5	99.697	0
41.201	39.398	0
19.699	24.201	0
94.902	81.5	1
96.402	93.402	1
78.598	6.5	1
68	54.799	0
35.701	32.799	1
1.8	90.402	0
38.902	47.5	1
28.299	49.299	0
24.201	0	1
6.5	64.205	0
52.898	53.602	0
79.697	90.598	0
84.795	55	0
37.5	62.697	1
38.902	15.299	1
43.598	73.697	1
82.598	4	1
88.705	49.201	1
54.701	68.598	1
6.9	23.199	1
13.099	39.098	0
60.5	70	0
89.205	35.299	0
77.606	17.299	1
3.7	44.602	0
16.5	14.7	1
63.303	4.1	1
72.894	31.5	1
23	29.498	0
26.1	79.902	0
87.5	44	1
48	22	0
7.7	75.705	1
2.2	18.6	0
89.205	34.902	1
3.3	17.701	1
85	89.902	1
47.902	99.402	0
74.697	62.598	0
71.598	46.701	1
64.303	17.201	1
29	52	1
60.5	29.4	1
58.996	71	1
40	35.299	1
23.701	92.098	0
7.1	91.697	1
67.098	61.697	0
95.205	18.199	0
84.303	63.205	1
86	28.299	1
99.5	46.299	1
69.705	18.9	0
52.102	80.197	1
56.5	12.5	0
87.303	3.3	1
90.803	5.7	1
22.5	60.102	1
81.197	61.697	0
84.697	58.602	1
52.701	10.8	1
65	61.697	1
52.799	81.598	0
13.099	15.299	1
66.598	9	0
44.5	19.799	1
14.901	66.697	1
45.898	77.106	0
89.803	15.6	0
7.3	12.4	1
84.098	55.5	1
79	43	1
18.4	77.402	1
14.5	21.4	0
27.902	96.697	1
80.902	50.303	0
28.299	20.1	0
53.701	49.598	0
68.803	31.402	0
59.602	88.5	0
17	5	0
38.902	39.598	1
80.5	77.902	1
1	7.5	0
10.7	18.5	0
87.303	64.098	1
19	2.7	0
32.402	51.402	0
55.902	25	0
22.6	39.898	0
31.098	71.402	1
79.795	92.5	0
37.902	52.799	0
86.795	84.402	1
80.5	45.898	0
80.803	0.3	0
92.098	34.902	0
62.5	49	0
99.697	30.701	1
23.9	48.898	1
25.299	68.303	0
35.299	1.5	1
34.902	29.4	1
87.402	74.098	1
8.8	43.799	1
26.801	87.598	1
93.697	86.598	1
21.299	7.6	0
19.301	77.606	0
53.799	16.699	0
32.799	47.402	1
82.5	99.697	0
87.902	37.201	0
33.898	72.894	1
24.5	34.799	1
58.602	41.902	1
0	61.902	0
87.098	59.201	1
63.803	51.598	1
15.2	16.699	0
10.1	8.2	0
0	34.902	0
70.402	60.701	1
76.705	54.799	0
67.5	89	1
60.299	18.299	0
52.102	45.598	1
78.303	95.303	0
73.902	45.402	0
10.7	50.303	0
72.394	87	0
3.6	87.5	0
51.5	68.098	0
94.902	23.4	1
26.498	26	1
71.803	37.598	0
66	41.299	1
38.102	97.098	1
34.701	22.301	0
17.9	30.1	0
21	37.299	0
58.398	6.2	0
76.803	90.803	1
59.201	25.701	0
16.699	26	0
19.9	72.5	0
19.6	78.402	1
58	23.199	1
16.799	88.402	0
57.098	18.299	1
9.4	96.598	0
60.5	62.402	0
56.598	22.402	0
99.5	87.598	1
41.701	94.902	1
78.5	5.5	0
68.598	45	1
16	49	0
34	97.5	1
47.799	19.6	1
32.902	17.4	0
5	22	1
77.106	10.7	0
59.398	39.299	0
13.3	73.197	1
87.902	96.598	1
3.6	25.098	0
46	92.795	0
12.3	56.197	0
12.3	64.902	0
89.098	11.901	0
92.902	20.299	1
49.5	90.402	0
17.1	76.5	0
63.098	97.598	0
74.402	35.402	0
43.398	90.697	0
78.5	9.8	0
21.799	3	1
69.5	63.205	0
78.697	52.201	0
94.705	79	1
66.098	60.299	1
70.803	67	0
37	50	1
50.803	55.5	0
79.295	24.6	0
3.6	89.5	0
76.402	54.402	0
68.902	23.801	1
84.697	10.401	0
70.303	14.599	1
58.602	65.902	0
23	8.1	1
65.697	61.795	0
57.701	5.2	0
24.201	3.8	0
77.402	31.299	1
65.5	91.697	0
61.902	60.299	0
31.602	90.106	1
51.799	37.701	1
33.898	24.9	0
84.098	42	1
12.6	43.398	1
41.102	17.299	1
38.902	95.902	1
51.402	35.799	1
23.299	42.299	0
59.898	17.5	1
56	11	0
25.098	58.898	0
11.4	39.098	1
82.5	17.4	0
5.9	26.6	1
70.705	0.8	0
1	11.8	1
98.598	57.799	1
79.295	92	0
85.598	13.099	0
95	66.098	1
49.701	81.803	0
47.299	78	1
11.3	6.9	1
48.697	44.701	0
80.697	83.803	1
5.4	15.5	1
26.6	54.701	0
29	18.199	1
18.701	46.098	0
3.2	5.8	1
33.197	76.303	0
69.803	29.498	1
90.303	30.4	1
7.4	22.9	0
67.402	97.795	1
57	87.303	1
3.3	33.299	1
43.398	98.402	1
74.803	95.902	0
49.902	77	0
69.098	20.5	1
85.295	73.697	1
72	75.803	1
9.2	3.5	0
41.201	47.799	0
62.402	17.9	0
62.803	11.8	1
90	59.898	1
72.5	98.598	1
22.301	24.6	1
66.197	74.697	1
59.398	67.197	1
26.9	16.598	0
49.799	9	0
98	30.799	1
39	45.697	1
55.697	39.598	1
1.9	31.902	1
55.598	42.201	0
87.803	36.5	1
21.199	97.697	0
46.5	8.8	0
